Product_id,Product_name,Product_description_english,Product_description_arabic,Img,Product_page_link,Product_price,Discount,Price_after_discount,Points,Coupon
4143,Palm leaf candle,"<h3><code><strong><span dir=""LTR"">Type :Colored Candle&nbsp;</span></strong></code></h3> <h3><code><strong><span dir=""LTR"">Palm leaf candle (off white )</span></strong></code></h3> <h3><code><strong><span dir=""LTR"">Dimenstions:</span></strong></code></h3> <h3><code><strong>Height : 15 cm</strong></code></h3> <h3><code><strong>Diameter :12 cm&nbsp;</strong></code></h3> <h3><code><strong><span dir=""LTR"">&nbsp; Weight: 570 gm</span></strong></code></h3> <h3><code><strong><span dir=""LTR"">Collection : HOME DECOR </span></strong></code></h3>","<h3> <code> <strong> <span dir = ""ltr""> النوع: شمعة ملونة و nbsp ؛ </span> </strong> </code> </h3> = ""ltr""> شمعة أوراق النخيل (خارج أبيض) </span> </strong> </code> </h3> <h3> <code> <strong> <span dir = ""ltr""> dimenstions: </span > </strong> </code> </h3> <h3> <code> <strong> الارتفاع: 15 سم </strong> </code> </h3> <h3> <code> <strong> القطر: 12 cm & nbsp ؛ </strong> </code> </h3> <h3> <code> <strong> <span dir = ""ltr""> & nbsp ؛ الوزن: 570 جم </span> </strong> </code> </h3> <h3> <code> <strong> <span dir = ""ltr"" /الكود> </h3>",https://cdn1.muqbis.com/attachments/04-23/12401.jpg,https://muqbis.com/product/detail/4143/Palm-leaf-candle,400,10,360,100,DropMe
4142,Pillar Candle,"<pre> <strong>Pillar Candle</strong></pre> <p><strong><span dir=""LTR"">Type :Colored Candle </span></strong></p> <p><strong><span dir=""LTR"">Dimenstions:</span></strong></p> <p><strong><span dir=""LTR"">THE LARGE CANDLE</span></strong></p> <pre> <strong>Height:27 CM</strong></pre> <p><strong>Diameter</strong><strong>: </strong><strong><span dir=""LTR"">&nbsp; 7 CM&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</span></strong></p> <p><strong><span dir=""LTR"">&nbsp; Weight : 720 GM</span></strong></p> <p>&nbsp;</p> <p><strong><span dir=""LTR"">THE SMALL&nbsp;CANDLE (OFF WHIT )</span></strong></p> <pre> <strong>Height:20 CM</strong></pre> <p><strong>Diameter</strong><strong>: </strong><strong><span dir=""LTR"">&nbsp;7 CM&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</span></strong></p> <p><strong><span dir=""LTR"">&nbsp; Weight : 550</span></strong></p> <p><strong><span dir=""LTR"">Collection : HOME DECOR </span></strong></p>","<pre> <strong> شمعة العمود </strong> </pre> <p> <strong> <span dir = ""ltr""> النوع: شمعة ملونة </span> </strong> </p> <p> < strong> <span dir = ""ltr""> dimenstions: </span> </strong> </p> <p> <strong> <span dir = ""ltr""> الشمعة الكبيرة </span> </strong> < /p> <pre> <strong> الارتفاع: 27 سم </strong> </pre> <p> <strong> القطر </strong> <strong>: </strong> <strong> <span dir = ""ltr"" > & nbsp ؛ 7 سم و nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ </span> </strong> </p> <p> <strong> <span dir = ""ltr""> & nbsp ؛ الوزن: 720 جم </span> </strong> </p> <p> & nbsp ؛ </p> <p> <strong> <span dir = ""ltr"" > </strong> </p> <pre> <strong> الارتفاع: 20 سم </strong> </pre> <p> <strong> قطر </strong> <strong>: </strong> <strong> < span dir = ""ltr""> & nbsp ؛ 7 cm & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ & nbsp ؛ </span> </strong> </p> <p> <strong> <span dir = ""ltr""> & nbsp ؛ الوزن: 550 </span> </strong> </p> <p> <strong> <span dir = ""ltr""> مجموعة: ديكور المنزل </span> </strong> </p>",https://cdn1.muqbis.com/attachments/04-23/12413.jpg,https://muqbis.com/product/detail/4142/Pillar-Candle,650,10,585,100,DropMe
3986,fanous candle,<h3>Type : &nbsp;Scented Candle (flower )</h3> <h3>Size : 200 Gram&nbsp;</h3> <h3><strong>color : </strong>off white</h3> <p><strong>Dimenstions:</strong></p> <h3><strong>Height </strong>: 15 cm</h3> <h2>Collection : Ramadan&nbsp; collection</h2> <h2>&nbsp;</h2>,<h3> النوع: & nbsp ؛ شمعة معطرة (زهرة) </h3> <h3> الحجم: 200 جرام و nbsp ؛ </h3> <h3> <strong> اللون: </strong> Off White </h3> <p> <p> < Strong> dimenstions: </strong> </p> <h3> <strong> الارتفاع </strong>: 15 سم </h3> <h2> مجموعة: رمضان و nbsp ؛ مجموعة </h2> <h2> & nbsp ؛ </h2>,https://cdn1.muqbis.com/attachments/04-23/11906.jpg,https://muqbis.com/product/detail/3986/fanous-candle,200,10,180,50,DropMe
3729,Arabic calligraphy candle,<p>Candle set with Arabic calligraphy and gold leaf&nbsp;</p> <p>Set of two candles:&nbsp;</p> <p>Cylinder candle size 8&times;15cm</p> <p>Cylinder candle size 7&times;7cm</p> <p>Not scented&nbsp;</p>,<p> تم تعيين الشموع مع الخط العربي وورقة الذهب و nbsp ؛ </p> <p> مجموعة من شمعة: ؛ 7 سم </p> <p> غير معطر و nbsp ؛ </p>,https://cdn1.muqbis.com/attachments/04-23/11610.jpg,https://muqbis.com/product/detail/3729/Arabic-calligraphy-candle,500,10,450,100,DropMe
3672,Ramadan candle Arabian style,<p>Cylinder candle for Ramadan vibes&nbsp;</p> <p>Cylinder candle size 8&times;15cm included tealight candle&nbsp;</p> <p>Not scented&nbsp;</p>,<p> شمعة الأسطوانة لـ Ramadan Vibes & nbsp ؛ </p> <p> حجم شمعة الأسطوانة 8 & times ؛ 15 سم شملت Tealight Candle & nbsp ؛ </p> <p> غير معطرة & nbsp ؛ </p>,https://cdn1.muqbis.com/attachments/04-23/11505.jpg,https://muqbis.com/product/detail/3672/Ramadan-candle-Arabian-style,360,10,324,100,DropMe
3671,Mother's day candle with dream catcher,<p>Cylinder hollow candle printed with dream catcher and happy mother&#39;s day&nbsp;</p> <p>Cylinder candle size 8&times;15cm includes a tealight candle&nbsp;</p>,<p> Cylinder Hollow Candle المطبوعة مع الماسك الحلم والأم السعيدة &#39 ؛ s & nbsp ؛ </p> <p> حجم شمعة الأسطوانة 8 & times ؛ 15 سم تشمل شمعة tealight & nbsp ؛ </p>,https://cdn1.muqbis.com/attachments/04-23/11503.jpg,https://muqbis.com/product/detail/3671/Mother-s-day-candle-with-dream-catcher,360,10,324,100,DropMe
3550,Customize Ramadan candle with names,<p>Customize Ramadan candle with names printed from 4 sides&nbsp;</p> <p>Cuboid candle size 8&times;8&times;9cm&nbsp;</p> <p>Included tealight candle&nbsp;</p>,<p> تخصيص شمعة رمضان بأسماء مطبوعة من 4 جوانب و nbsp ؛ </p> <p> حجم الشمعة Cuboid 8 & times ؛ 8 & times ؛ 9cm & nbsp ؛ </p> <p> شمعة Tealight & nbsp ؛ </p>,https://cdn1.muqbis.com/attachments/04-23/10966.jpg,https://muqbis.com/product/detail/3550/Customize-Ramadan-candle-with-names,250,10,225,50,DropMe
3549,Large khaiamia candle (red or blue),<p>Large khaiamia candle (blue or red) with Ramadan Kareem ward and duaa ramadan&nbsp;</p> <p>Cylinder candle size 12&times;25cm&nbsp;</p> <p>Included inner candle&nbsp;</p>,<p> شمعة Khaiamia الكبيرة (الأزرق أو الأحمر) مع رمضان كريم وارد و Duaa رمضان & nbsp ؛ </p> <p> حجم شمعة الأسطوانة 12 & times ؛ 25cm & nbsp ؛ </p> <p> شمعة Inner & nbsp ؛ </p>,https://cdn1.muqbis.com/attachments/04-23/10963.jpg,https://muqbis.com/product/detail/3549/Large-khaiamia-candle--red-or-blue-,600,10,540,100,DropMe
3548,Colourful Ramadan candle set,<p>Colourful Ramadan candle set from 2 candles&nbsp;</p> <p>Cuboid candle size 10&times;10&times;18cm printed from 4 sides</p> <p>Cylinder candle size 8&times;9cm</p>,<p> مجموعة شمعة رمضان ملونة من شمعة و nbsp ؛ </p> <p> حجم الشمعة Cuboid 10 & times ؛ 10 & times ؛ 18 سم مطبوعة من 4 جوانب </p> <p> حجم شمعة الأسطوانة 8 & times ؛ 9cm </p>,https://cdn1.muqbis.com/attachments/04-23/10955.jpg,https://muqbis.com/product/detail/3548/Colourful-Ramadan-candle-set,700,10,630,200,DropMe
3504,Candles,<p>Scented and coloured bubble candle .</p>,<p> شمعة فقاعة معطرة وملونة. </p>,https://cdn1.muqbis.com/attachments/04-23/11111.jpg,https://muqbis.com/product/detail/3504/Candles,35,10,31٫5,50,DropMe
3483,Candles,<p>Scented and coloured candles beautiful .</p>,<p> شموع معطرة وملونة جميلة. </p>,https://cdn1.muqbis.com/attachments/04-23/11117.jpg,https://muqbis.com/product/detail/3483/Candles,150,10,135,50,DropMe
3482,Candles,<p>Scented and coloured candles&nbsp; beautiful&nbsp;</p>,<p> شموع معطرة وملونة و NBSP ؛ جميل & nbsp ؛ </p>,https://cdn1.muqbis.com/attachments/04-23/11118.jpg,https://muqbis.com/product/detail/3482/Candles,150,10,135,50,DropMe
3481,Candles,<p>Scented and coloured candles beautiful&nbsp;</p>,<p> شموع معطرة وملونة جميلة & nbsp ؛ </p>,https://cdn1.muqbis.com/attachments/04-23/11119.jpg,https://muqbis.com/product/detail/3481/Candles,150,10,135,50,DropMe
3468,Colourful Ramadan candle,<p>Cuboid Colourful Ramadan candle printed from 2 sides with interior small candle&nbsp;</p> <p>Size 10&times;10&times;18&nbsp;cm</p>,<p> Cuboid Colorful Ramadan Candle المطبوعة من جانبين مع شمعة صغيرة داخلية و NBSP ؛ </p> <p> الحجم 10 و Times ؛ 10 & times ؛ 18 & nbsp ؛ cm </p>,https://cdn1.muqbis.com/attachments/04-23/10725.jpg,https://muqbis.com/product/detail/3468/Colourful-Ramadan-candle,450,10,405,100,DropMe
3457,Chocolate candle,<p>Chocolate scented candle<br /> The weight of the jar is 380 grams<br /> 100% natural wax</p>,<p> شمعة معطرة الشوكولاتة <br /> يبلغ وزن الجرة 380 جرامًا <br /> شمع طبيعي 100 ٪ < /p>,https://cdn1.muqbis.com/attachments/04-23/11029.jpeg,https://muqbis.com/product/detail/3457/Chocolate-candle,350,10,315,100,DropMe
3455,Chocolate candle,<p>Chocolate scented candle<br /> The weight of the jar is 380 grams<br /> 100% natural wax</p>,<p> شمعة معطرة الشوكولاتة <br /> يبلغ وزن الجرة 380 جرامًا <br /> شمع طبيعي 100 ٪ < /p>,https://cdn1.muqbis.com/attachments/04-23/11048.jpeg,https://muqbis.com/product/detail/3455/Chocolate-candle,350,10,315,100,DropMe
3454,Chocolate candle,<p>Chocolate scented candle<br /> The weight of the jar is 380 grams<br /> 100% natural wax</p>,<p> شمعة معطرة الشوكولاتة <br /> يبلغ وزن الجرة 380 جرامًا <br /> شمع طبيعي 100 ٪ < /p>,https://cdn1.muqbis.com/attachments/04-23/11047.jpeg,https://muqbis.com/product/detail/3454/Chocolate-candle,350,10,315,100,DropMe
3451,Winter candle,<p>Winter candle with essential oils<br /> Weight 80 grams<br /> 100% natural wax</p>,<p> شمعة الشتاء مع الزيوت الأساسية <br /> الوزن 80 جرامًا <br /> شمع طبيعي 100 ٪ < /p>,https://cdn1.muqbis.com/attachments/04-23/11036.jpeg,https://muqbis.com/product/detail/3451/Winter-candle,100,10,90,50,DropMe
3450,Flower candle,<p>Rose scented candle<br /> 80g weight<br /> 100% natural wax</p>,<p> شمعة معطرة روز <br /> 80 جم من الوزن <br /> 100 ٪ شمع طبيعي < /p>,https://cdn1.muqbis.com/attachments/04-23/11038.jpeg,https://muqbis.com/product/detail/3450/Flower-candle,100,10,90,50,DropMe
3448,Couple candle,<p>Coffee scented candle<br /> Weight 115 grams<br /> 100% natural wax</p>,<p> شمعة معطرة على القهوة <br /> الوزن 115 جرامًا <br /> شمع طبيعي 100 ٪ < /p>,https://cdn1.muqbis.com/attachments/04-23/11046.jpeg,https://muqbis.com/product/detail/3448/Couple-candle,130,10,117,50,DropMe
3443,Rose candle,<p>Rose scented candle</p> <p>A jar of 180 grams</p> <p>100% natural wax</p>,<p> شمعة معطرة روز </p> <p> جرة من 180 جرام </p> <p> 100 ٪ شمع طبيعي </p>,https://cdn1.muqbis.com/attachments/04-23/11039.jpeg,https://muqbis.com/product/detail/3443/Rose-candle,200,10,180,50,DropMe
3420,Cuboid coffee candle,<p>Cuboid coffee candle printed from 2 sides and decorated with coffee beans&nbsp;</p> <p>Size 8&times;6&times;9cm&nbsp;</p> <p>Not scented candle&nbsp;</p>,<p> شمعة القهوة المكعبة مطبوعة من جانبين ومزينة بحبوب القهوة و nbsp ؛ </p> <p> الحجم 8 & times ؛ 6 & times ؛ 9cm & nbsp ؛ </p> <p> غير معطر,https://cdn1.muqbis.com/attachments/04-23/10718.jpg,https://muqbis.com/product/detail/3420/Cuboid-coffee-candle,200,10,180,50,DropMe
3387,Coffee candle,<p>Cylinder candle size 8&times;9 cm with coffee beans decor and printed from 2 sides&nbsp;</p> <p>Not scented candle&nbsp;</p>,<p> حجم شمعة الأسطوانة 8 & times ؛ 9 سم مع ديكور حبوب القهوة وطباعته من جانبين و nbsp ؛ </p> <p> غير معطر و nbsp ؛ </p>,https://cdn1.muqbis.com/attachments/04-23/10713.jpg,https://muqbis.com/product/detail/3387/Coffee-candle,200,10,180,50,DropMe
3279,Floral candle,<p>Floral candle bouquet size 7.5&times;11cm&nbsp;</p> <p>Paraffin wax and not scented&nbsp;</p>,<p> حجم شمعة الأزهار 7.5 & times ؛ 11 سم و nbsp ؛ </p> <p> شمع البارافين وليس معطرة & nbsp ؛ </p>,https://cdn1.muqbis.com/attachments/04-23/9712.jpg,https://muqbis.com/product/detail/3279/Floral-candle,170,10,153,50,DropMe
3277,Classic candle,<p>Classic candle size 7.5 &times;17.5 cm</p> <p>Paraffin wax not scented&nbsp;</p>,<p> حجم الشمعة الكلاسيكي 7.5 و Times ؛ 17.5 سم </p> <p> شمع البارافين غير معطر و nbsp ؛ </p>,https://cdn1.muqbis.com/attachments/04-23/9707.jpg,https://muqbis.com/product/detail/3277/Classic-candle,350,10,315,100,DropMe
3195,Red Ramadan khaiamia set,<p>3 khaiamia Ramadan printed candles set with red colour&nbsp;</p> <p>Size 8&times;13cm&nbsp; (includes inner candle)</p> <p>Size 7&times;7cm</p> <p>Size 5&times;13cm</p>,<p> 3 شموع Khaiamia رمضان المطبوعة مع اللون الأحمر و nbsp ؛ </p> <p> الحجم 8 & times ؛ 13cm & nbsp ؛ (يتضمن الشمعة الداخلية) </p> <p> الحجم 7 و Times ؛ 7 سم </p> <p> الحجم 5 و Times ؛ 13 سم </p>,https://cdn1.muqbis.com/attachments/04-23/9308.jpg,https://muqbis.com/product/detail/3195/Red-Ramadan-khaiamia-set,630,10,567,100,DropMe
3166,Yellow and grey marcandle set,<p>Marble candle set in yellow and grey colours inlaid with gold leaf&nbsp;</p> <p>Use paraffin wax&nbsp;</p> <p>The set consists of 3 candles:&nbsp;</p> <p>Cylinder candle size 8&times;15cm</p> <p>Cylinder candle size 5&times;15cm</p> <p>Cuboid candle size 5&times;5&times;15cm</p> <p>Not scented candle&nbsp;</p>,<p> شمعة رخامية تم تعيينها بألوان صفراء ورمادية مطعمة بأوراق الذهب و nbsp ؛ </p> <p> استخدم paraffin wax & nbsp ؛ </p> <p> تتكون المجموعة من 3 شموع: & nbsp ؛ </p> <p> حجم شمعة الأسطوانة 8 & Times ؛ 15 سم </p> <p> حجم شمعة الأسطوانة 5 و Times ؛ 15cm </p> <p> حجم الشمعة Cuboid 5 و Times ؛ 5 & Times ؛ 15cm </p> <p> غير معطرة شمعة & nbsp ؛ </p>,https://cdn1.muqbis.com/attachments/04-23/9219.jpg,https://muqbis.com/product/detail/3166/Yellow-and-grey-marcandle-set,550,10,495,100,DropMe
